player_id,player_name
76519,"Davis, Charlie"
905,"Davis, Dale"
76521,"Davis, Double D"
202334,"Davis, Ed"
76522,"Davis, Edward"
1023,"Davis, Emanual"
201175,"Davis, Glen"
76523,"Davis, Harry"
93,"Davis, Hubert"
76524,"Davis, James"
76525,"Davis, Jim"
76526,"Davis, Johnny"
2668,"Davis, Josh"
707,"Davis, Mark"
76528,"Davis, Mark"
76529,"Davis, Mel"
76530,"Davis, Michael"
76531,"Davis, Mike"
76520,"Davis, Monti"
200781,"Davis, Paul"
76532,"Davis, Ralph"
1729,"Davis, Ricky"
76534,"Davis, Ron"
426,"Davis, Terry"
76536,"Davis, Walt"
1453,"Davis, Walter"
203958,"Dawkins, Andre"
76539,"Dawkins, Darryl"
1008,"Dawkins, Johnny"
76541,"Dawkins, Paul"
1626183,"Dawson, Branden"
201286,"Dawson, Eric"
76542,"Dawson, Tony"
103,"Day, Todd"
201948,"Daye, Austin"
76543,"Daye, Darren"
201986,"De Colo, Nando"
76545,"DeBusschere, Dave"
692,"DeClercq, Andrew"
76551,"DeLong, Nate"
201942,"DeRozan, DeMar"
76562,"DeZonie, Hank"
76544,"Deane, Greg"
203473,"Dedmon, Dewayne"
76546,"Dees, Archie"
143,"Dehere, Terry"
76548,"Dehnert, Red"
1626155,"Dekker, Sam"
219,"Del Negro, Vinny"
183,"Dele, Bison"
2568,"Delfino, Carlos"
960,"Delk, Tony"
203521,"Dellavedova, Matthew"
76552,"Dembo, Fennis"
76553,"Demic, Larry"
725,"Demps, Dell"
76555,"Dempsey, George"
2736,"Deng, Luol"
76556,"Dennard, Kenny"
76557,"Denning, Blaine"
202458,"Dentmon, Justin"
76558,"Denton, Randy"
76559,"Derline, Rod"
76560,"Deutsch, Dave"
76561,"Devlin, Walter"
76568,"DiGregorio, Ernie"
1760,"Dial, Derrick"
2564,"Diaw, Boris"
200821,"Diawara, Yakhouba"
200799,"Diaz, Guillermo"
2424,"Dickau, Dan"
2079,"Dickens, Kaniel"
76563,"Dickerson, Henry"
1722,"Dickerson, Michael"
76564,"Dickey, Derrek"
76565,"Dickey, Dick"
101143,"Diener, Travis"
203476,"Dieng, Gorgui"
76566,"Dierking, Connie"
76567,"Dietrick, Coby"
76569,"Dillard, Mickey"
76570,"Dille, Bob"
76571,"Dillon, John"
76574,"Dinkins, Byron"
76575,"Dinkins, Jackie"
76576,"Dinwiddie, Bill"
203915,"Dinwiddie, Spencer"
101113,"Diogu, Ike"
2205,"Diop, DeSagana"
76577,"Dischinger, Terry"
76578,"Diute, Fred"
124,"Divac, Vlade"
2413,"Dixon, Juan"
1059,"Djordjevic, Aleksandar"
76580,"Dodd, Earl"
1720,"Doleac, Michael"
76581,"Dolhon, Joe"
76582,"Doll, Bob"
76583,"Donaldson, James"
76584,"Donham, Bob"
76586,"Donovan, Billy"
76585,"Donovan, Harry"
2039,"Dooling, Keyon"
76587,"Dorsey, Jacky"
201595,"Dorsey, Joey"
200763,"Douby, Quincy"
76588,"Douglas, Bruce"
76589,"Douglas, John"
76590,"Douglas, Leon"
428,"Douglas, Sherman"
201962,"Douglas, Toney"
201604,"Douglas-Roberts, Chris"
76592,"Dove, Lloyd"
202220,"Dowdell, Zabian"
76593,"Downey, Bill"
76594,"Downing, Steve"
76595,"Doyle, Danny"
76596,"Dozier, Terry"
201609,"Dragic, Goran"
204054,"Dragic, Zoran"
1068,"Dreiling, Greg"
1724,"Drew, Bryce"
76598,"Drew, John"
76599,"Drew, Larry"
203580,"Drew, Larry"
17,"Drexler, Clyde"
1041,"Driggers, Nate"
76603,"Driscoll, Terry"
1542,"Drobnjak, Predrag"
76604,"Drollinger, Ralph"
203083,"Drummond, Andre"
76623,"DuVal, Dennis"
76605,"Duckett, Dick"
404,"Duckworth, Kevin"
76607,"Dudley, Charles"
201,"Dudley, Chris"
201162,"Dudley, Jared"
76608,"Duerod, Terry"
76609,"Duffy, Bob"
76610,"Duffy, Bob"
2768,"Duhon, Chris"
1626251,"Dukan, Duje"
76611,"Dukes, Walter"
247,"Dumars, Joe"
30,"Dumas, Richard"
434,"Dumas, Tony"
76615,"Duncan, Andy"
1495,"Duncan, Tim"
2399,"Dunleavy, Mike"
76616,"Dunleavy, Mike"
76617,"Dunn, Pat"
76618,"Dunn, T.R."
2648,"Dupree, Ronald"
201142,"Durant, Kevin"
76619,"Duren, John"
1090,"Durham, Pat"
76621,"Durrant, Devin"
76622,"Durrett, Ken"
76624,"Dwan, Jack"
76625,"Dykema, Craig"
76626,"Dyker, Gene"
202406,"Dyson, Jerome"
289,"Eackles, Ledell"
76628,"Eakins, Jim"
768,"Earl, Acie"
76630,"Earle, Ed"
203921,"Early, Cleanthony"
76631,"Eaton, Mark"
76632,"Eaves, Jerry"
202365,"Ebanks, Devin"
76633,"Ebben, Bill"
76634,"Eberhard, Al"
2569,"Ebi, Ndudi"
76635,"Eddie, Patrick"
76636,"Eddleman, Thomas"
76637,"Edelin, Kent"
76638,"Edmonson, Keith"
721,"Edney, Tyus"
76646,"Edwards, Bill"
898,"Edwards, Blue"
2451,"Edwards, Corsley"
346,"Edwards, Doug"
76641,"Edwards, Franklin"
229,"Edwards, James"
76643,"Edwards, Jay"
2823,"Edwards, John"
236,"Edwards, Kevin"
202197,"Edwards, Shane"
76647,"Egan, Johnny"
76648,"Eggleston, Lonnie"
76649,"Ehlers, Eddie"
378,"Ehlo, Craig"
76651,"Eichhorst, Dick"
458,"Eisley, Howard"
1918,"Ekezie, Obinna"
2064,"El-Amin, Khalid"
76653,"Eliason, Don"
53,"Elie, Mario"
76655,"Ellefson, Ray"
201961,"Ellington, Wayne"
76656,"Elliott, Bob"
251,"Elliott, Sean"
76658,"Ellis, Alexander"
76664,"Ellis, Bo"
107,"Ellis, Dale"
1677,"Ellis, Harold"
76661,"Ellis, Joe"
111,"Ellis, LaPhonso"
1034,"Ellis, LeRon"
76663,"Ellis, Leroy"
101145,"Ellis, Monta"
442,"Ellison, Pervis"
600010,"Elmore, Len"
1922,"Elson, Francisco"
76667,"Elston, Darrell"
2408,"Ely, Melvin"
203954,"Embiid, Joel"
76668,"Embry, Wayne"
2765,"Emmett, Andre"
76669,"Endress, Ned"
76670,"Engler, Chris"
76671,"Englestad, Wayne"
76672,"English, A.J."
76673,"English, Alex"
76674,"English, Claude"
76676,"English, Jojo"
203119,"English, Kim"
76675,"English, Scott"
76677,"Englund, Gene"
203516,"Ennis, James"
203898,"Ennis, Tyler"
76678,"Epps, Ray"
201623,"Erden, Semih"
76679,"Erias, Bo"
76680,"Erickson, Keith"
76681,"Erving, Julius"
1915,"Eschmeyer, Evan"
76682,"Eskridge, Jack"
76683,"Esposito, Vincenzo"
76687,"Evans, Bob"
967,"Evans, Brian"
76685,"Evans, Earl"
202379,"Evans, Jeremy"
2230,"Evans, Maurice"
76686,"Evans, Mike"
2501,"Evans, Reggie"
201936,"Evans, Tyreke"
101137,"Ewing, Daniel"
121,"Ewing, Patrick"
201607,"Ewing Jr., Patrick"
203957,"Exum, Dante"
201963,"Eyenga, Christian"
203105,"Ezeli, Festus"
76689,"Ezersky, Johnny"
76690,"Fabel, Joe"
76691,"Fairchild, John"
76692,"Farbman, Phil"
202702,"Faried, Kenneth"
76693,"Farley, Dick"
200770,"Farmar, Jordan"
2824,"Farmer, Desmon"
76695,"Farmer, Jim"
76694,"Farmer, Mike"
1108,"Farmer, Tony"
76696,"Faught, Bob"
203543,"Faverani, Vitor"
202324,"Favors, Derrick"
201174,"Fazekas, Nick"
76697,"Fedor, Dave"
76698,"Feerick, Bob"
76699,"Feher, Butch"
994,"Feick, Jamie"
76701,"Feiereisel, Ron"
76702,"Feigenbaum, George"
76703,"Feitl, Dave"
1626245,"Felicio, Cristiano"
203467,"Felix, Carrick"
101230,"Felix, Noel"
76704,"Felix, Ray"
101109,"Felton, Raymond"
76705,"Fendley, Jake"
76706,"Fenley, Bill"
2724,"Ferguson, Desmond"
201164,"Fernandez, Rudy"
76707,"Fernsten, Eric"
76708,"Ferrari, Al"
76709,"Ferreira, Rolando"
273,"Ferrell, Duane"
76711,"Ferrin, Arnie"
76712,"Ferry, Bob"
198,"Ferry, Danny"
201178,"Fesenko, Kyrylo"
76713,"Fields, Kenny"
202361,"Fields, Landry"
76714,"Filipek, Ron"
76715,"Fillmore, Greg"
76716,"Finkel, Hank"
714,"Finley, Michael"
76717,"Finn, Danny"
900,"Fish, Matt"
965,"Fisher, Derek"
2809,"Fitch, Gerald"
76720,"Fitzgerald, Bob"
76719,"Fitzgerald, Dick"
2033,"Fizer, Marcus"
76721,"Fleishman, Jerry"
76722,"Fleming, Al"
76723,"Fleming, Ed"
313,"Fleming, Vern"
2784,"Flores, Luis"
76725,"Flowers, Bruce"
76726,"Floyd, Sleepy"
201938,"Flynn, Jonny"
76727,"Flynn, Mike"
76728,"Fogle, Larry"
76729,"Foley, Jack"
1829,"Fontaine, Ike"
76731,"Fontaine, Levi"
202880,"Foote, Jeff"
201814,"Forbes, Gary"
76732,"Ford, Alphonso"
2228,"Ford, Alton"
76733,"Ford, Chris"
76734,"Ford, Don"
76735,"Ford, Jake"
76736,"Ford, Phil"
101213,"Ford, Sharrod"
726,"Ford, Sherell"
2551,"Ford, T.J."
76738,"Forman, Donnie"
76739,"Forrest, Bayard"
2218,"Forte, Joseph"
202622,"Fortson, Courtney"
1504,"Fortson, Danny"
76740,"Foster, Fred"
323,"Foster, Greg"
1902,"Foster, Jeff"
76742,"Foster, Rod"
2238,"Fotsis, Antonis"
203095,"Fournier, Evan"
76744,"Foust, Larry"
76745,"Fowler, Jerry"
1762,"Fowlkes, Tremaine"
76746,"Fox, Harold"
76747,"Fox, Jim"
296,"Fox, Rick"
200751,"Foye, Randy"
1502,"Foyle, Adonal"
2499,"Frahm, Richie"
1883,"Francis, Steve"
76748,"Frank, Tellis"
76749,"Frankel, Nat"
203479,"Franklin, Jamaal"
204025,"Frazier, Tim"
76750,"Frazier, Walt"
76751,"Frazier, Will"
76752,"Frederick, Anthony"
202690,"Fredette, Jimmer"
76753,"Free, World"
200777,"Freeland, Joel"
76754,"Freeman, Donnie"
76755,"Freeman, Gary"
76756,"Freeman, Rod"
2782,"Freije, Matt"
76757,"Frey, Frido"
76758,"Friend, Larry"
76759,"Frink, Pat"
76760,"Fritsche, Jim"
101112,"Frye, Channing"
76761,"Fryer, Bernie"
76762,"Fucarino, Frank"
76763,"Fuetsch, Herm"
76764,"Fulks, Joe"
2673,"Fuller, Hiram"
957,"Fuller, Todd"
76765,"Fuller, Tony"
1444,"Funderburke, Lawrence"
76767,"Furlow, Terry"
76768,"Gabor, Billy"
2429,"Gadzuric, Dan"
202070,"Gaffney, Tony"
101184,"Gai, Deng"
76769,"Gainer, Elmer R."
76770,"Gaines, Corey"
2558,"Gaines, Reece"
202178,"Gaines, Sundiata"
76771,"Gale, Mike"
76772,"Gallagher, Chad"
76773,"Gallatin, Harry"
201568,"Gallinari, Danilo"
204038,"Galloway, Langston"
76774,"Gambee, Dave"
333,"Gamble, Kevin"
76776,"Gantt, Bob"
200816,"Garbajosa, Jorge"
2092,"Garces, Ruben"
2682,"Garcia, Alex"
101128,"Garcia, Francisco"
76778,"Gardner, Earl"
201242,"Gardner, Thomas"
76779,"Gardner, Vern"
76780,"Garfinkel, Jack"
76781,"Garland, Gary"
76782,"Garland, Winston"
76783,"Garmaker, Dick"
1612,"Garner, Chris"
76785,"Garnett, Bill"
708,"Garnett, Kevin"
1831,"Garnett, Marlon"
76786,"Garrett, Calvin"
1051,"Garrett, Dean"
203197,"Garrett, Diante"
76788,"Garrett, Eldo"
76789,"Garrett, Rowland"
76790,"Garrick, Tom"
76791,"Garris, John"
1619,"Garris, Kiwane"
1727,"Garrity, Pat"
76793,"Garvin, Jim"
201188,"Gasol, Marc"
2200,"Gasol, Pau"
76794,"Gates, Frank"
423,"Gatling, Chris"
930,"Gattison, Kenny"
200752,"Gay, Rudy"
76797,"Gayda, Ed"
1845,"Gaze, Andrew"
1002,"Geary, Reggie"
202087,"Gee, Alonzo"
761,"Geiger, Matt"
101153,"Gelabale, Mickael"
1904,"George, Devean"
76800,"George, Jack"
202331,"George, Paul"
76801,"George, Tate"
76802,"Gerard, Gus"
76803,"Gervin, Derrick"
76804,"Gervin, George"
76805,"Getchell, Gorham"
76806,"Gianelli, John"
76807,"Gibbs, Dick"
200789,"Gibson, Daniel"
76808,"Gibson, Dee"
76809,"Gibson, Mel"
76810,"Gibson, Mike"
201959,"Gibson, Taj"
76811,"Gibson, Ward"
201592,"Giddens, J.R."
201821,"Gilder, Trey"
2109,"Gill, Eddie"
383,"Gill, Kendall"
76812,"Gillery, Ben"
76813,"Gillette, Gene"
288,"Gilliam, Armen"
76815,"Gilliam, Herm"
600014,"Gilmore, Artis"
76817,"Gilmore, Walt"
76818,"Gilmur, Chuck"
1938,"Ginobili, Manu"
1921,"Giricek, Gordan"
76819,"Givens, Jack"
202148,"Gladness, Mickell"
76820,"Glamack, George"
76821,"Glass, Gerald"
76822,"Glenn, Mike"
76823,"Glick, Norman"
76824,"Glouchkov, Georgi"
76825,"Glover, Clarence"
1901,"Glover, Dion"
2601,"Glyniadakis, Andreas"
76826,"Gminski, Mike"
203497,"Gobert, Rudy"
76827,"Godfread, Dan"
76828,"Gola, Tom"
76829,"Goldfaden, Ben"
924,"Goldwire, Anthony"
101155,"Gomes, Ryan"
76830,"Gondrezick, Glen"
76831,"Gondrezick, Grant"
2400,"Gooden, Drew"
76832,"Goodrich, Gail"
1864,"Goodrich, Steve"
203462,"Goodwin, Archie"
76833,"Goodwin, Wilfred"
203932,"Gordon, Aaron"
2732,"Gordon, Ben"
204079,"Gordon, Drew"
201569,"Gordon, Eric"
76834,"Gordon, Lancaster"
76835,"Gordon, Paul"
101162,"Gortat, Marcin"
76836,"Gottlieb, Leo"
202726,"Goudelock, Andrew"
76837,"Govedarica, Bato"
76838,"Graboski, Joe"
76839,"Grace, Ricky"
37,"Graham, Greg"
101121,"Graham, Joey"
76843,"Graham, Mal"
76841,"Graham, Orlando"
76842,"Graham, Paul"
101211,"Graham, Stephen"
76844,"Grandholm, Jim"
97,"Grandison, Ronnie"
101122,"Granger, Danny"
76847,"Granger, Stewart"
258,"Grant, Brian"
76850,"Grant, Bud"
202,"Grant, Gary"
285,"Grant, Greg"
265,"Grant, Harvey"
270,"Grant, Horace"
203924,"Grant, Jerami"
1626170,"Grant, Jerian"
76852,"Grant, Josh"
1514,"Grant, Paul"
76853,"Grant, Travis"
76854,"Grate, Don"
76855,"Graves, Butch"
201189,"Gray, Aaron"
1070,"Gray, Devin"
1516,"Gray, Ed"
1026,"Gray, Evric"
76859,"Gray, Gary"
76860,"Gray, Leonard"
76861,"Gray, Stuart"
76862,"Gray, Sylvester"
76863,"Gray, Wyndol"
81,"Grayer, Jeff"
76865,"Greacen, Bob"
920,"Green, A.C."
201980,"Green, Danny"
101209,"Green, Devin"
203110,"Green, Draymond"
203475,"Green, Erick"
101123,"Green, Gerald"
203210,"Green, JaMychal"
201145,"Green, Jeff"
76867,"Green, Johnny"
76868,"Green, Ken"
76869,"Green, Kenny"
600011,"Green, Lamar"
1036,"Green, Litterial"
76872,"Green, Luther"
76873,"Green, Mike"
76874,"Green, Rickey"
76875,"Green, Sean"
76877,"Green, Si"
76876,"Green, Sidney"
76878,"Green, Steve"
201192,"Green, Taurean"
76879,"Green, Tommy"
2584,"Green, Willie"
201590,"Greene, Donte"
101158,"Greene, Orien"
76880,"Greenspan, Jerry"
76881,"Greenwood, David"
76882,"Greer, Hal"
2696,"Greer, Lynn"
76883,"Gregor, Gary"
76884,"Gregory, Claude"
76885,"Greig, John"
76886,"Grekin, Norm"
76887,"Grevey, Kevin"
1559,"Griffin, Adrian"
201933,"Griffin, Blake"
2204,"Griffin, Eddie"
76888,"Griffin, Greg"
76889,"Griffin, Paul"
201981,"Griffin, Taylor"
76890,"Griffith, Darrell"
76891,"Grigsby, Chuck"
1575,"Grimm, Derek"
76893,"Grimshaw, George"
76894,"Groat, Dick"
76895,"Gross, Bob"
76896,"Grote, Jerry"
76897,"Groza, Alex"
101219,"Grundy, Anthony"
76899,"Grunfeld, Ernie"
76900,"Guarilia, Gene"
76901,"Gudmundsson, Petur"
76902,"Guerin, Richie"
339,"Gugliotta, Tom"
76903,"Guibert, Andres"
76904,"Guidinger, Jay"
76905,"Gunther, Coulby"
76906,"Gunther, Dave"
76907,"Guokas, Al"
76908,"Guokas, Matt"
76909,"Guokas, Matt"
203268,"Gutierrez, Jorge"
2062,"Guyton, A.J."
76910,"Hackett, Rudy"
201632,"Haddadi, Hamed"
76911,"Haffner, Scott"
76912,"Hagan, Cliff"
76913,"Hagan, Glenn"
76914,"Hahn, Bob"
76915,"Hairston, Al"
76916,"Hairston, Happy"
76917,"Hairston, Lindsay"
201612,"Hairston, Malik"
203798,"Hairston, PJ"
2409,"Haislip, Marcus"
76918,"Halbert, Chuck"
76919,"Halbrook, Harvey"
76920,"Hale, Bruce"
917,"Haley, Jack"
76922,"Halimon, Shaler"
200837,"Hall, Mike"
76923,"Halliburton, Jeff"
1032,"Ham, Darvin"
984,"Hamer, Steve"
76925,"Hamilton, Dale"
76926,"Hamilton, Dennis"
202706,"Hamilton, Jordan"
203120,"Hamilton, Justin"
76927,"Hamilton, Ralph"
1888,"Hamilton, Richard"
76928,"Hamilton, Roylee"
76929,"Hamilton, Steve"
2347,"Hamilton, Tang"
676,"Hamilton, Thomas"
1985,"Hamilton, Zendon"
903,"Hammink, Geert"
67,"Hammonds, Tom"
241,"Hancock, Darrin"
1052,"Handlogten, Ben"
76935,"Hankins, Cecil"
76936,"Hankinson, Phil"
76937,"Hannum, Alex"
76938,"Hanrahan, Don"
76939,"Hans, Rollen"
203162,"Hansbrough, Ben"
201946,"Hansbrough, Tyler"
76942,"Hansen, Bob"
76940,"Hansen, Glenn"
76941,"Hansen, Lars"
2580,"Hansen, Travis"
1682,"Hanson, Reggie"
76944,"Hanzlik, Bill"
202376,"Harangody, Luke"
358,"Hardaway, Anfernee"
896,"Hardaway, Tim"
203501,"Hardaway Jr., Tim"
201935,"Harden, James"
76945,"Harding, Reggie"
76946,"Hardnett, Charlie"
76947,"Hardy, Alan"
76948,"Hardy, James"
76949,"Hargis, John"
203090,"Harkless, Maurice"
76950,"Harkness, Jerry"
76951,"Harlicka, Skip"
76952,"Harmon, Jerome"
157,"Harper, Derek"
202712,"Harper, Justin"
76954,"Harper, Mike"
166,"Harper, Ron"
1723,"Harpring, Matt"
1626149,"Harrell, Montrezl"
202725,"Harrellson, Josh"
2492,"Harrington, Adam"
1733,"Harrington, Al"
2454,"Harrington, Junior"
970,"Harrington, Othella"
76956,"Harris, Art"
76957,"Harris, Bernie"
76959,"Harris, Bob"
76958,"Harris, Chris"
2734,"Harris, Devin"
203548,"Harris, Elias"
203914,"Harris, Gary"
203925,"Harris, Joe"
446,"Harris, Lucious"
202412,"Harris, Manny"
200839,"Harris, Michael"
76960,"Harris, Steve"
202227,"Harris, Terrel"
202699,"Harris, Tobias"
76961,"Harris, Tony"
1626151,"Harrison, Aaron"
76962,"Harrison, Bob"
2758,"Harrison, David"
2078,"Hart, Jason"
176,"Harvey, Antonio"
2051,"Harvey, Donnell"
202238,"Hasbrouck, Kenny"
321,"Haskin, Scott"
76965,"Haskins, Clem"
2617,"Haslem, Udonis"
2239,"Hassell, Trenton"
76967,"Hassett, Billy"
76966,"Hassett, Joey"
76968,"Hastings, Scott"
2213,"Haston, Kirk"
76969,"Hatton, Vern"
76970,"Havlicek, John"
201150,"Hawes, Spencer"
76971,"Hawes, Steve"
76972,"Hawkins, Connie"
765,"Hawkins, Hersey"
1038,"Hawkins, Juaquin"
76974,"Hawkins, Marshall"
1138,"Hawkins, Michael"
76975,"Hawkins, Robert"
76977,"Hawkins, Tom"
76978,"Hawthorne, Nate"
101236,"Hayes, Charles"
76979,"Hayes, Elvin"
2553,"Hayes, Jarvis"
76980,"Hayes, Steve"
202330,"Hayward, Gordon"
202351,"Hayward, Lazar"
2217,"Haywood, Brendan"
76981,"Haywood, Spencer"
76982,"Hazen, John W."
76983,"Hazzard, Walt"
101129,"Head, Luther"
1049,"Heal, Shane"
76984,"Heaney, Brian"
76985,"Heard, Garfield"
76986,"Hedderick, Herm"
76987,"Heggs, Alvin"
76988,"Heinsohn, Tom"
76989,"Hemric, Dick"
673,"Henderson, Alan"
1538,"Henderson, Cedric"
76990,"Henderson, Cedric"
76991,"Henderson, Dave"
76993,"Henderson, Gerald"
201945,"Henderson, Gerald"
1764,"Henderson, J.R."
76992,"Henderson, Jerome"
76994,"Henderson, Kevin"
76996,"Henderson, Tom"
971,"Hendrickson, Mark"
76998,"Hennessy, Larry"
76999,"Henriksen, Don"
77000,"Henry, Al"
77004,"Henry, Bill"
77001,"Henry, Carl"
77002,"Henry, Conner"
77003,"Henry, Skeeter"
202333,"Henry, Xavier"
203089,"Henson, John"
1667,"Henson, Steve"
77006,"Herman, Bill"
77007,"Hermsen, Clarence"
1914,"Herren, Chris"
61,"Herrera, Carl"
200835,"Herrmann, Walter"
77010,"Herron, Keith"
77011,"Hertzberg, Sidney"
77012,"Hetzel, Fred"
77013,"Hewitt, Bill"
77014,"Hewson, Jack"
77015,"Heyman, Art"
1626209,"Hezonja, Mario"
201579,"Hibbert, Roy"
77016,"Hickey, Matthew"
77017,"Hicks, Phil"
201581,"Hickson, JJ"
202809,"Higgins, Cory"
1848,"Higgins, Mike"
77019,"Higgins, Rod"
925,"Higgins, Sean"
77021,"Higgs, Kenny"
77022,"High, Johnny"
77023,"Hightower, Wayne"
2403,Nene
77024,"Hill, Armond"
77025,"Hill, Cleo"
77026,"Hill, Gary"
201588,"Hill, George"
255,"Hill, Grant"
201195,"Hill, Herbert"
201941,"Hill, Jordan"
203524,"Hill, Solomon"
201631,"Hill, Steven"
238,"Hill, Tyrone"
77027,"Hillhouse, Art"
1626199,"Hilliard, Darrun"
77028,"Hillman, Darnell"
77029,"Hilton, Fred"
2550,"Hinrich, Kirk"
77030,"Hinson, Roy"
77031,"Hirsch, Mel"
77032,"Hitch, Lew"
200823,"Hite, Robert"
202359,"Hobson, Darington"
1106,"Hodge, Donald"
101125,"Hodge, Julius"
77034,"Hodges, Craig"
77035,"Hoefer, Adolph"
77036,"Hoffman, Bear, The Body"
77037,"Hogsett, Bob"
77038,"Hogue, Paul"
697,"Hoiberg, Fred"
77039,"Holcomb, Doug"
2450,"Holcomb, Randy"
201950,"Holiday, Jrue"
203200,"Holiday, Justin"
77040,"Holland, Brad"
77041,"Holland, Joe"
77042,"Holland, Wilbur"
77043,"Hollins, Lionel"
200797,"Hollins, Ryan"
77044,"Hollis, Essie"
1626178,"Hollis-Jefferson, Rondae"
1626158,"Holmes, Richaun"
77045,"Holstein, Jim"
77046,"Holt, Alvin"
77047,"Holton, Michael"
77048,"Holub, Dick"
